,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
7,2024-03-04 09:20:09,1.0,E6,route_E6_A2,2,2024-03-04 09:20:07
234,2024-03-04 09:20:18,1.0,E24,route_E24_A6,9,2024-03-04 09:20:09
53,2024-03-04 09:20:11,1.0,E7,route_E7_A18,2,2024-03-04 09:20:09
233,2024-03-04 09:20:21,1.0,E24,route_E24_A2,9,2024-03-04 09:20:12
8,2024-03-04 09:20:15,1.0,E6,route_E6_A2,2,2024-03-04 09:20:13
449,2024-03-04 09:20:18,1.0,E11,route_E11_A16,2,2024-03-04 09:20:16
9,2024-03-04 09:20:18,1.0,E6,route_E6_A2,2,2024-03-04 09:20:16
463,2024-03-04 09:20:17,1.0,E10,route_E10_A5,1,2024-03-04 09:20:16
434,2024-03-04 09:20:17,1.0,E15,route_E15_A15,1,2024-03-04 09:20:16
430,2024-03-04 09:20:21,1.0,E12,route_E12_A18,3,2024-03-04 09:20:18
431,2024-03-04 09:20:23,1.0,E12,route_E12_A18,3,2024-03-04 09:20:20
146,2024-03-04 09:20:25,1.0,E4,route_E4_A7,3,2024-03-04 09:20:22
297,2024-03-04 09:20:24,1.0,E22,route_E22_A2,0,2024-03-04 09:20:24
147,2024-03-04 09:20:27,1.0,E4,route_E4_A7,3,2024-03-04 09:20:24
296,2024-03-04 09:20:27,1.0,E22,route_E22_A2,0,2024-03-04 09:20:27
180,2024-03-04 09:20:30,1.0,E3,route_E3_A1,3,2024-03-04 09:20:27
181,2024-03-04 09:20:31,1.0,E3,route_E3_A1,3,2024-03-04 09:20:28
148,2024-03-04 09:20:32,1.0,E4,route_E4_A16,3,2024-03-04 09:20:29
182,2024-03-04 09:20:34,1.0,E3,route_E3_A1,3,2024-03-04 09:20:31
149,2024-03-04 09:20:36,1.0,E4,route_E4_A16,3,2024-03-04 09:20:33
183,2024-03-04 09:20:36,1.0,E3,route_E3_A1,3,2024-03-04 09:20:33
232,2024-03-04 09:20:43,1.0,E24,route_E24_A2,9,2024-03-04 09:20:34
184,2024-03-04 09:20:39,1.0,E3,route_E3_A1,3,2024-03-04 09:20:36
295,2024-03-04 09:20:37,1.0,E22,route_E22_A7,0,2024-03-04 09:20:37
231,2024-03-04 09:20:46,1.0,E24,route_E24_A6,9,2024-03-04 09:20:37
185,2024-03-04 09:20:40,1.0,E3,route_E3_A1,3,2024-03-04 09:20:37
150,2024-03-04 09:20:41,1.0,E4,route_E4_A16,3,2024-03-04 09:20:38
230,2024-03-04 09:20:48,1.0,E24,route_E24_A1,9,2024-03-04 09:20:39
187,2024-03-04 09:20:43,1.0,E3,route_E3_A1,3,2024-03-04 09:20:40
294,2024-03-04 09:20:40,1.0,E22,route_E22_A1,0,2024-03-04 09:20:40
151,2024-03-04 09:20:43,1.0,E4,route_E4_A16,3,2024-03-04 09:20:40
343,2024-03-04 09:20:46,1.0,E5,route_E5_A3,4,2024-03-04 09:20:42
229,2024-03-04 09:20:54,1.0,E24,route_E24_A2,9,2024-03-04 09:20:45
228,2024-03-04 09:20:56,1.0,E24,route_E24_A2,9,2024-03-04 09:20:47
